,0
0,0.36340511470335113
1,0.36340511470335113
2,0.36340511470335113
3,0.36340511470335113
4,0.36340511470335113
5,0.36340511470335113
6,0.36340511470335113
7,0.36340511470335113
8,0.36340511470335113
9,0.36340511470335113
10,0.36340511470335113
11,0.36340511470335113
12,0.36340511470335113
13,0.36340511470335113
14,0.36340511470335113
15,0.36340511470335113
16,0.36340511470335113
17,0.36340511470335113
18,0.36340511470335113
19,0.36340511470335113
20,0.36340511470335113
21,0.36340511470335113
22,0.36340511470335113
23,0.36340511470335113
24,0.36270293865269365
25,0.36270293865269365
26,0.36270293865269365
27,0.36270293865269365
28,0.36270293865269365
29,0.36270293865269365
30,0.36270293865269365
31,0.36270293865269365
32,0.36270293865269365
33,0.36270293865269365
34,0.36270293865269365
35,0.36270293865269365
36,0.36270293865269365
37,0.36270293865269365
38,0.36270293865269365
39,0.36270293865269365
40,0.36270293865269365
41,0.36270293865269365
42,0.36270293865269365
43,0.36270293865269365
44,0.36270293865269365
45,0.36270293865269365
46,0.36270293865269365
47,0.36270293865269365
48,0.35479332644172623
49,0.35479332644172623
50,0.35479332644172623
51,0.35479332644172623
52,0.35479332644172623
53,0.35479332644172623
54,0.35479332644172623
55,0.35479332644172623
56,0.35479332644172623
57,0.35479332644172623
58,0.35479332644172623
59,0.35479332644172623
60,0.35479332644172623
61,0.35479332644172623
62,0.35479332644172623
63,0.35479332644172623
64,0.35479332644172623
65,0.35479332644172623
66,0.35479332644172623
67,0.35479332644172623
68,0.35479332644172623
69,0.35479332644172623
70,0.35479332644172623
71,0.35479332644172623
72,0.33312611879352283
73,0.33312611879352283
74,0.33312611879352283
75,0.33312611879352283
76,0.33312611879352283
77,0.33312611879352283
78,0.33312611879352283
79,0.33312611879352283
80,0.33312611879352283
81,0.33312611879352283
82,0.33312611879352283
83,0.33312611879352283
84,0.33312611879352283
85,0.33312611879352283
86,0.33312611879352283
87,0.33312611879352283
88,0.33312611879352283
89,0.33312611879352283
90,0.33312611879352283
91,0.33312611879352283
92,0.33312611879352283
93,0.33312611879352283
94,0.33312611879352283
95,0.33312611879352283
96,0.33527402670060685
97,0.33527402670060685
98,0.33527402670060685
99,0.33527402670060685
100,0.33527402670060685
101,0.33527402670060685
102,0.33527402670060685
103,0.33527402670060685
104,0.33527402670060685
105,0.33527402670060685
106,0.33527402670060685
107,0.33527402670060685
108,0.33527402670060685
109,0.33527402670060685
110,0.33527402670060685
111,0.33527402670060685
112,0.33527402670060685
113,0.33527402670060685
114,0.33527402670060685
115,0.33527402670060685
116,0.33527402670060685
117,0.33527402670060685
118,0.33527402670060685
119,0.33527402670060685
120,0.31673291024269373
121,0.31673291024269373
122,0.31673291024269373
123,0.31673291024269373
124,0.31673291024269373
125,0.31673291024269373
126,0.31673291024269373
127,0.31673291024269373
128,0.31673291024269373
129,0.31673291024269373
130,0.31673291024269373
131,0.31673291024269373
132,0.31673291024269373
133,0.31673291024269373
134,0.31673291024269373
135,0.31673291024269373
136,0.31673291024269373
137,0.31673291024269373
138,0.31673291024269373
139,0.31673291024269373
140,0.31673291024269373
141,0.31673291024269373
142,0.31673291024269373
143,0.31673291024269373
144,0.30477725383217563
145,0.30477725383217563
146,0.30477725383217563
147,0.30477725383217563
148,0.30477725383217563
149,0.30477725383217563
150,0.30477725383217563
151,0.30477725383217563
152,0.30477725383217563
153,0.30477725383217563
154,0.30477725383217563
155,0.30477725383217563
156,0.30477725383217563
157,0.30477725383217563
158,0.30477725383217563
159,0.30477725383217563
160,0.30477725383217563
161,0.30477725383217563
162,0.30477725383217563
163,0.30477725383217563
164,0.30477725383217563
165,0.30477725383217563
166,0.30477725383217563
167,0.30477725383217563
168,0.5576567226857543
169,0.5576567226857543
170,0.5576567226857543
171,0.5576567226857543
172,0.5576567226857543
173,0.5576567226857543
174,0.5576567226857543
175,0.5576567226857543
176,0.5576567226857543
177,0.5576567226857543
178,0.5576567226857543
179,0.5576567226857543
180,0.5576567226857543
181,0.5576567226857543
182,0.5576567226857543
183,0.5576567226857543
184,0.5576567226857543
185,0.5576567226857543
186,0.5576567226857543
187,0.5576567226857543
188,0.5576567226857543
189,0.5576567226857543
190,0.5576567226857543
191,0.5576567226857543
192,0.85
193,0.85
194,0.85
195,0.85
196,0.85
197,0.85
198,0.85
199,0.85
200,0.85
201,0.85
202,0.85
203,0.85
204,0.85
205,0.85
206,0.85
207,0.85
208,0.85
209,0.85
210,0.85
211,0.85
212,0.85
213,0.85
214,0.85
215,0.85
216,0.85
217,0.85
218,0.85
219,0.85
220,0.85
221,0.85
222,0.85
223,0.85
224,0.85
225,0.85
226,0.85
227,0.85
228,0.85
229,0.85
230,0.85
231,0.85
232,0.85
233,0.85
234,0.85
235,0.85
236,0.85
237,0.85
238,0.85
239,0.85
240,0.85
241,0.85
242,0.85
243,0.85
244,0.85
245,0.85
246,0.85
247,0.85
248,0.85
249,0.85
250,0.85
251,0.85
252,0.85
253,0.85
254,0.85
255,0.85
256,0.85
257,0.85
258,0.85
259,0.85
260,0.85
261,0.85
262,0.85
263,0.85
264,0.85
265,0.85
266,0.85
267,0.85
268,0.85
269,0.85
270,0.85
271,0.85
272,0.85
273,0.85
274,0.85
275,0.85
276,0.85
277,0.85
278,0.85
279,0.85
280,0.85
281,0.85
282,0.85
283,0.85
284,0.85
285,0.85
286,0.85
287,0.85
288,0.85
289,0.85
290,0.85
291,0.85
292,0.85
293,0.85
294,0.85
295,0.85
296,0.85
297,0.85
298,0.85
299,0.85
300,0.85
301,0.85
302,0.85
303,0.85
304,0.85
305,0.85
306,0.85
307,0.85
308,0.85
309,0.85
310,0.85
311,0.85
312,0.85
313,0.85
314,0.85
315,0.85
316,0.85
317,0.85
318,0.85
319,0.85
320,0.85
321,0.85
322,0.85
323,0.85
324,0.85
325,0.85
326,0.85
327,0.85
328,0.85
329,0.85
330,0.85
331,0.85
332,0.85
333,0.85
334,0.85
335,0.85
336,0.85
337,0.85
338,0.85
339,0.85
340,0.85
341,0.85
342,0.85
343,0.85
344,0.85
345,0.85
346,0.85
347,0.85
348,0.85
349,0.85
350,0.85
351,0.85
352,0.85
353,0.85
354,0.85
355,0.85
356,0.85
357,0.85
358,0.85
359,0.85
360,0.85
361,0.85
362,0.85
363,0.85
364,0.85
365,0.85
366,0.85
367,0.85
368,0.85
369,0.85
370,0.85
371,0.85
372,0.85
373,0.85
374,0.85
375,0.85
376,0.85
377,0.85
378,0.85
379,0.85
380,0.85
381,0.85
382,0.85
383,0.85
384,0.85
385,0.85
386,0.85
387,0.85
388,0.85
389,0.85
390,0.85
391,0.85
392,0.85
393,0.85
394,0.85
395,0.85
396,0.85
397,0.85
398,0.85
399,0.85
400,0.85
401,0.85
402,0.85
403,0.85
404,0.85
405,0.85
406,0.85
407,0.85
408,0.85
409,0.85
410,0.85
411,0.85
412,0.85
413,0.85
414,0.85
415,0.85
416,0.85
417,0.85
418,0.85
419,0.85
420,0.85
421,0.85
422,0.85
423,0.85
424,0.85
425,0.85
426,0.85
427,0.85
428,0.85
429,0.85
430,0.85
431,0.85
432,0.85
433,0.85
434,0.85
435,0.85
436,0.85
437,0.85
438,0.85
439,0.85
440,0.85
441,0.85
442,0.85
443,0.85
444,0.85
445,0.85
446,0.85
447,0.85
448,0.85
449,0.85
450,0.85
451,0.85
452,0.85
453,0.85
454,0.85
455,0.85
456,0.85
457,0.85
458,0.85
459,0.85
460,0.85
461,0.85
462,0.85
463,0.85
464,0.85
465,0.85
466,0.85
467,0.85
468,0.85
469,0.85
470,0.85
471,0.85
472,0.85
473,0.85
474,0.85
475,0.85
476,0.85
477,0.85
478,0.85
479,0.85
480,0.85
481,0.85
482,0.85
483,0.85
484,0.85
485,0.85
486,0.85
487,0.85
488,0.85
489,0.85
490,0.85
491,0.85
492,0.85
493,0.85
494,0.85
495,0.85
496,0.85
497,0.85
498,0.85
499,0.85
500,0.85
501,0.85
502,0.85
503,0.85
504,0.85
505,0.85
506,0.85
507,0.85
508,0.85
509,0.85
510,0.85
511,0.85
512,0.85
513,0.85
514,0.85
515,0.85
516,0.85
517,0.85
518,0.85
519,0.85
520,0.85
521,0.85
522,0.85
523,0.85
524,0.85
525,0.85
526,0.85
527,0.85
528,0.85
529,0.85
530,0.85
531,0.85
532,0.85
533,0.85
534,0.85
535,0.85
536,0.85
537,0.85
538,0.85
539,0.85
540,0.85
541,0.85
542,0.85
543,0.85
544,0.85
545,0.85
546,0.85
547,0.85
548,0.85
549,0.85
550,0.85
551,0.85
552,0.85
553,0.85
554,0.85
555,0.85
556,0.85
557,0.85
558,0.85
559,0.85
560,0.85
561,0.85
562,0.85
563,0.85
564,0.85
565,0.85
566,0.85
567,0.85
568,0.85
569,0.85
570,0.85
571,0.85
572,0.85
573,0.85
574,0.85
575,0.85
576,0.85
577,0.85
578,0.85
579,0.85
580,0.85
581,0.85
582,0.85
583,0.85
584,0.85
585,0.85
586,0.85
587,0.85
588,0.85
589,0.85
590,0.85
591,0.85
592,0.85
593,0.85
594,0.85
595,0.85
596,0.85
597,0.85
598,0.85
599,0.85
600,0.85
601,0.85
602,0.85
603,0.85
604,0.85
605,0.85
606,0.85
607,0.85
608,0.85
609,0.85
610,0.85
611,0.85
612,0.85
613,0.85
614,0.85
615,0.85
616,0.85
617,0.85
618,0.85
619,0.85
620,0.85
621,0.85
622,0.85
623,0.85
624,0.85
625,0.85
626,0.85
627,0.85
628,0.85
629,0.85
630,0.85
631,0.85
632,0.85
633,0.85
634,0.85
635,0.85
636,0.85
637,0.85
638,0.85
639,0.85
640,0.85
641,0.85
642,0.85
643,0.85
644,0.85
645,0.85
646,0.85
647,0.85
648,0.85
649,0.85
650,0.85
651,0.85
652,0.85
653,0.85
654,0.85
655,0.85
656,0.85
657,0.85
658,0.85
659,0.85
660,0.85
661,0.85
662,0.85
663,0.85
664,0.85
665,0.85
666,0.85
667,0.85
668,0.85
669,0.85
670,0.85
671,0.85
672,0.6097872154624275
673,0.6097872154624275
674,0.6097872154624275
675,0.6097872154624275
676,0.6097872154624275
677,0.6097872154624275
678,0.6097872154624275
679,0.6097872154624275
680,0.6097872154624275
681,0.6097872154624275
682,0.6097872154624275
683,0.6097872154624275
684,0.6097872154624275
685,0.6097872154624275
686,0.6097872154624275
687,0.6097872154624275
688,0.6097872154624275
689,0.6097872154624275
690,0.6097872154624275
691,0.6097872154624275
692,0.6097872154624275
693,0.6097872154624275
694,0.6097872154624275
695,0.6097872154624275
696,0.48719190557787273
697,0.48719190557787273
698,0.48719190557787273
699,0.48719190557787273
700,0.48719190557787273
701,0.48719190557787273
702,0.48719190557787273
703,0.48719190557787273
704,0.48719190557787273
705,0.48719190557787273
706,0.48719190557787273
707,0.48719190557787273
708,0.48719190557787273
